like1,para,parb,parc,pard,parm,chain
0.052818555,0.7782388,3.692668,0.27324003,0.6518105,0.09341326,0.0
-0.121954046,0.928275,3.790151,0.035742417,0.3214482,0.13668756,0.0
0.78019243,0.45500466,0.006354645,0.19203793,0.18903726,0.9156597,0.0
0.24319264,0.78270185,6.711093,0.5709484,0.058435954,0.3922114,0.0
0.25607917,0.29995668,0.22005293,0.8145446,0.86551696,0.75956374,0.0
0.025212998,0.8666364,5.1159883,0.22937393,0.7938633,0.78277916,0.0
0.22403717,0.27566698,5.2230616,0.6008262,0.33338192,0.0722998,0.0
0.2296753,0.34768417,5.8220463,0.29317743,0.5732587,0.6244611,0.0
-0.07059068,0.9280666,1.2317357,0.5080751,0.9527727,0.5092615,0.0
-0.0821565,0.8951882,0.9093737,0.32656613,0.2761151,0.99540603,0.0
0.12840849,0.6508782,4.2084103,0.330901,0.031640146,0.4932165,0.0
-0.21903539,0.9646418,1.2666248,0.7316004,0.77708125,0.39979124,0.0
0.25858757,0.32066238,1.6646965,0.5548195,0.9005338,0.13855909,0.0
-0.02837391,0.9090567,4.502311,0.62860173,0.7806354,0.11128417,0.0
0.22129421,0.6022658,7.543144,0.37644464,0.19750114,0.069107935,0.0
0.22330143,0.4020401,6.3055854,0.63154835,0.579725,0.30902869,0.0
0.20878832,0.58522135,6.712595,0.59892374,0.48844507,0.62662804,0.0
0.16298833,0.32318312,2.320231,0.8468507,0.60672945,0.046630733,0.0
0.15935014,0.71906304,4.7022867,0.55467737,0.16175888,0.9054531,0.0
0.29871553,0.14192976,6.2417245,0.00033283027,0.020862482,0.35044008,0.0
0.16052036,0.73247725,3.099806,0.83609635,0.17713314,0.029678322,0.0
0.2542263,0.09376649,6.1399975,0.48715878,0.44127342,0.45343634,0.0
-0.43180862,0.99214625,3.2536697,0.77566683,0.49825242,0.50586116,0.0
0.20352426,0.24085318,2.545062,0.7277593,0.116464876,0.49851525,0.0
0.23346204,0.50623506,7.4806156,0.75618994,0.68369466,0.66456586,0.0
0.27864236,0.21381181,4.133736,0.247421,0.90127385,0.64462686,0.0
-0.043808863,0.87869406,2.8952928,0.049012087,0.7830323,0.36672696,0.0
0.218957,0.4518217,4.5869584,0.17458141,0.9190055,0.27084592,0.0
0.2714001,0.112111025,7.0098047,0.41700757,0.013407635,0.37372237,0.0
0.5081287,0.5477664,0.020785065,0.40884057,0.38170385,0.7653558,0.0
0.22090164,0.20319374,1.9288229,0.27674413,0.18605764,0.6804033,0.0
0.13359892,0.4868225,1.1238811,0.9558239,0.7728397,0.20847821,0.0
0.16498674,0.6632746,6.4737206,0.08641292,0.56680286,0.534989,0.0
0.21519339,0.55526876,5.004675,0.8692757,0.3914472,0.87446207,0.0
0.15441313,0.2399669,2.0831237,0.8948476,0.49008268,0.10285237,0.0
0.26710096,0.59011096,5.300783,0.97194445,0.34042647,0.39695898,0.0
0.2505834,0.798836,7.541604,0.71748555,0.2889249,0.2486411,0.0
0.025782458,0.9304955,7.1415377,0.20891237,0.93113536,0.058924593,0.0
0.33343786,0.06642949,0.9455603,0.15797381,0.030963691,0.29078406,0.0
0.12976287,0.4926315,1.2747488,0.79234743,0.67894936,0.810787,0.0
0.28886148,0.045750465,0.63170487,0.515485,0.60086644,0.95428133,0.0
-0.049218893,0.88569236,3.6156673,0.48804128,0.71449363,0.29130057,0.0
0.015391829,0.43877137,0.8039058,0.5768258,0.20432745,0.21605319,0.0
0.24057367,0.43057206,7.821925,0.35450655,0.27708733,0.797184,0.0
0.03805732,0.64270127,1.9747323,0.5456256,0.181932,0.43873352,0.0
0.26444075,0.1475156,6.469993,0.21829376,0.4057828,0.5401407,0.0
-0.15937711,0.8474568,0.7905711,0.93112165,0.4596577,0.38807037,0.0
0.07053324,0.56770647,1.1310202,0.90163594,0.6243257,0.3891106,0.0
0.25380155,0.22624755,7.4152412,0.19315583,0.113949165,0.3540958,0.0
0.26367503,0.031076504,5.1053214,0.8721513,0.91051644,0.80065715,0.0
-0.058014706,0.80495334,1.7949573,0.47079048,0.2611877,0.9523975,0.0
0.118032165,0.6796276,3.1040556,0.5577889,0.06420997,0.29870918,0.0
0.24722266,0.23088507,2.267479,0.56944734,0.7840791,0.29953903,0.0
0.1695373,0.78522205,6.7747107,0.79522455,0.6995435,0.65468544,0.0
-0.013211954,0.9527105,7.251474,0.1470867,0.8767256,0.9308996,0.0
-0.07628649,0.8581835,2.1437323,0.7110498,0.31526142,0.42517158,0.0
0.18858123,0.49465415,1.0767525,0.9326953,0.99571013,0.88191915,0.0
-0.32715774,0.9674832,1.775022,0.40177062,0.25679,0.37357596,0.0
0.20948447,0.32952568,3.3734207,0.7965563,0.9316499,0.1295092,0.0
0.19955684,0.36955908,4.6457734,0.6219698,0.42247885,0.2868887,0.0
0.19774301,0.6012459,0.5466108,0.45396096,0.6152001,0.2544639,0.0
0.13219911,0.66721606,2.332114,0.18770376,0.49291638,0.84019786,0.0
0.21942702,0.35097992,5.430739,0.53508246,0.66642684,0.881232,0.0
0.39588323,0.21349423,1.3383245,0.031859763,0.0010806435,0.13796994,0.0
-0.34421816,0.9805111,3.1292632,0.091450974,0.58612293,0.12517425,0.0
0.50935745,0.21822856,0.824317,0.046527337,0.98760426,0.52873224,0.0
0.3238299,0.02394748,3.7169979,0.09819005,0.30206752,0.10838202,0.0
0.22003621,0.14169347,4.2497005,0.3945097,0.17019273,0.544947,0.0
0.25031877,0.48414785,3.905879,0.8129404,0.16156924,0.8912929,0.0
0.2058589,0.40484565,5.0897727,0.25261483,0.31142533,0.23164959,0.0
0.13131583,0.73587507,5.5067706,0.6040806,0.7028129,0.83463526,0.0
0.26760527,0.08404205,5.720922,0.5034908,0.80458355,0.59070164,0.0
0.3355219,0.091989145,7.0264664,0.7280507,0.14523369,0.48429826,0.0
0.110765114,0.8509189,6.0106096,0.7469793,0.6988828,0.24106525,0.0
0.08597214,0.77007204,4.159355,0.5781795,0.3902985,0.80407697,0.0
0.16920274,0.41613096,3.7960014,0.382672,0.14790271,0.11447416,0.0
0.26197833,0.10393909,6.8312125,0.4152498,0.19633698,0.9140319,0.0
0.144946,0.5731506,3.6769254,0.7087284,0.84667164,0.9199763,0.0
0.17273135,0.39829287,1.6617492,0.5777657,0.5889737,0.18972787,0.0
0.20708044,0.18599105,2.002604,0.3735254,0.29051226,0.48446232,0.0
0.05281746,0.7031457,0.87001836,0.8781246,0.081913546,0.9017601,0.0
0.34455845,0.43727332,6.467206,0.8306842,0.16595338,0.52755797,0.0
0.15335923,0.6134706,3.730245,0.3077367,0.9767593,0.76098436,0.0
0.6207281,0.5168623,5.235633,0.99520504,0.0421164,0.73089975,0.0
0.24434914,0.94148326,6.204027,0.8084148,0.010865312,0.72756356,0.0
0.21277036,0.49344835,6.1881514,0.81377816,0.70489365,0.50246954,0.0
0.3673041,0.025970688,2.4877799,0.18604726,0.76246005,0.5703576,0.0
0.24676077,0.32447895,5.928118,0.59270304,0.22901037,0.28719494,0.0
-0.038344327,0.9672071,7.9089627,0.019414673,0.4707156,0.14589208,0.0
0.20911944,0.17924565,3.60996,0.8565185,0.54082656,0.6887667,0.0
0.101982966,0.8670753,6.861982,0.30643514,0.43101782,0.19675036,0.0
0.3396698,0.14066777,1.9430546,0.15676211,0.39257598,0.8693745,0.0
0.3493129,0.07715333,1.6176188,0.29083067,0.65003157,0.5530833,0.0
0.21577412,0.5422217,2.2294786,0.14963987,0.55924875,0.15592717,0.0
0.16612583,0.6649668,5.3398767,0.5770983,0.36812624,0.5315429,0.0
0.48586324,0.05194068,0.053432193,0.19401808,0.18908414,0.7168725,0.0
0.19371757,0.5773585,6.767673,0.18213934,0.839784,0.46263915,0.0
0.17684446,0.6498472,7.1596565,0.05809536,0.77833945,0.06004193,0.0
0.15253083,0.6377013,5.0422535,0.8938165,0.9848892,0.17257361,0.0
0.032085437,0.7614468,1.8719026,0.8223324,0.9990891,0.048428316,0.0
0.24693516,0.18833818,5.7363014,0.8892631,0.86844134,0.6984598,0.0
0.24147089,0.5617023,1.1395762,0.1776482,0.368549,0.30345377,0.0
-0.0031522436,0.8586028,3.7352717,0.44966462,0.3692658,0.59898174,0.0
0.21407278,0.7434152,5.57931,0.61654484,0.12689471,0.50533885,0.0
0.24145125,0.04816875,4.7612495,0.7632156,0.50769067,0.4247121,0.0
0.096209235,0.7089236,1.1896551,0.45899165,0.6300015,0.40534812,0.0
0.26744455,0.48442927,4.0341454,0.7259658,0.068226986,0.6074659,0.0
-0.031101102,0.8373181,2.7130778,0.8011225,0.66411644,0.329135,0.0
-0.26855117,0.99799997,6.3679276,0.7252556,0.14301294,0.6955482,0.0
0.19738151,0.4378227,2.0881436,0.69850665,0.9365505,0.71462977,0.0
0.3431193,0.18395817,7.7986293,0.7585188,0.18349695,0.56220394,0.0
0.26699165,0.23065206,7.3162403,0.20203647,0.9674191,0.8126121,0.0
0.24134187,0.019635016,3.0603807,0.57604516,0.5383246,0.15969549,0.0
0.26436904,0.29868358,2.3642342,0.4218173,0.9090762,0.06243607,0.0
0.2555626,0.35332808,7.8192677,0.34077984,0.09504021,0.46049848,0.0
-0.017091563,0.8378435,1.9869343,0.34446284,0.6867477,0.15717243,0.0
-0.1534411,0.19244368,0.6479242,0.42932823,0.00300816,0.22913297,0.0
0.17037493,0.47325838,0.6402972,0.69257367,0.68732464,0.5385406,0.0
0.29583812,0.25607464,3.2178347,0.1810855,0.93675566,0.2112473,0.0
0.1588844,0.9183259,5.5256696,0.7733655,0.23034395,0.8655065,0.0
0.19153932,0.5807095,6.5815167,0.06588892,0.35319164,0.71108586,0.0
-0.23864098,0.9555201,1.5357459,0.9445791,0.8993592,0.3329753,0.0
-0.11697878,0.9875616,0.82999784,0.2313602,0.060341187,0.8555092,0.0
0.26988268,0.028156666,7.241204,0.7606348,0.68484676,0.019627638,0.0
0.32424268,0.61334336,0.15533221,0.31311303,0.51488715,0.7154815,0.0
0.15560438,0.8099499,7.734084,0.28222334,0.3692076,0.13372107,0.0
0.18063362,0.28599596,2.3830328,0.9235108,0.68041575,0.26425123,0.0
0.22616518,0.4997348,3.462817,0.073974155,0.96788114,0.23192415,0.0
0.14116237,0.6416952,4.469687,0.29355115,0.71585834,0.85443085,0.0
0.24178302,0.4096228,7.817447,0.008984444,0.8534988,0.13481776,0.0
-0.112981044,0.92430544,3.7441297,0.18920049,0.8997658,0.8060222,0.0
0.31067586,0.6153516,0.16396765,0.15978286,0.021037389,0.51422364,0.0
0.028988361,0.8105083,3.6213124,0.5520491,0.5211198,0.8191589,0.0
0.20531528,0.3491095,4.426436,0.6843511,0.7053693,0.32022592,0.0
-0.1466269,0.7881159,0.7394043,0.98298544,0.36498564,0.019051224,0.0
0.27375147,0.003074879,7.6057415,0.26856115,0.06809894,0.6323396,0.0
0.24643509,0.97305226,0.7542824,0.041267287,0.6733492,0.65877426,0.0
0.21807,0.5225067,7.766484,0.017444763,0.19701155,0.42076287,0.0
-0.035515234,0.8471769,2.5700881,0.5924683,0.9640946,0.31864107,0.0
0.2740499,0.40727034,7.1151595,0.6939449,0.28648728,0.18094306,0.0
0.26144964,0.052164268,5.9607267,0.9159049,0.71126604,0.59594864,0.0
0.53555465,0.61211675,7.3411446,0.9322735,0.014543922,0.41019925,0.0
0.18057616,0.6796652,7.576056,0.12270132,0.1881155,0.46869096,0.0
0.29223552,0.6177844,0.3910171,0.124570094,0.0069643864,0.3318542,0.0
0.27057487,0.109615825,5.477762,0.4307345,0.879003,0.23915981,0.0
0.16852444,0.76270366,7.835393,0.20255926,0.28524363,0.37689653,0.0
0.0068240417,0.78703636,1.3988984,0.69414824,0.7781291,0.053726044,0.0
0.12110623,0.70381993,3.6440713,0.6529375,0.23588021,0.57363915,0.0
0.40229422,0.24368528,0.83319944,0.17051864,0.5225005,0.6616334,0.0
0.37523195,0.41899848,6.1650033,0.7534647,0.024491096,0.72021097,0.0
0.23204418,0.44712132,7.856904,0.62297624,0.95365614,0.066120796,0.0
0.22609451,0.16973582,1.6105018,0.9307772,0.8210619,0.1795238,0.0
0.19975506,0.52833813,6.4721622,0.3190853,0.5249043,0.39367935,0.0
0.35530433,0.36716187,0.95900214,0.31069705,0.9103739,0.71834373,0.0
0.14318329,0.66085863,4.995441,0.43134817,0.3839569,0.7074565,0.0
0.18732558,0.19112913,1.4063066,0.2764669,0.022709414,0.811613,0.0
0.101523034,0.16929936,0.7215785,0.61035043,0.3181225,0.9595797,0.0
-0.19014758,0.9479429,2.3185139,0.18154345,0.9169624,0.5078283,0.0
-0.10794479,0.55419385,0.14760827,0.73362774,0.22469252,0.36699456,0.0
0.080847494,0.71665907,4.3204722,0.31056935,0.007196258,0.14073186,0.0
0.20128527,0.6597805,1.8619653,0.12003162,0.86373365,0.8560434,0.0
0.25342897,0.368994,7.5938745,0.9926525,0.85066664,0.2925081,0.0
-0.17965618,0.99507654,5.9528213,0.6105855,0.060503583,0.92371744,0.0
0.31375438,0.20468457,1.1434597,0.30956185,0.5323455,0.94756484,0.0
0.20907542,0.40269545,3.1891043,0.7848141,0.17573908,0.8093795,0.0
0.016106391,0.9238742,5.5397863,0.80965644,0.9006338,0.66435033,0.0
0.18170755,0.8651262,4.2701244,0.98042417,0.310454,0.7584345,0.0
-0.039419662,0.88794494,3.8551111,0.29120275,0.29744065,0.2642279,0.0
0.18545529,0.41090244,3.4852746,0.7424895,0.79514766,0.7719475,0.0
